"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ESP","Spain","SELF_IND","Self- and other supply for industrial activities","2018","2018","M3","Cubic metres","6","Millions",,,6074.7,,
"DNK","Denmark","SELF_IND","Self- and other supply for industrial activities","2010","2010","M3","Cubic metres","6","Millions",,,33.46,,
"DNK","Denmark","SELF_IND","Self- and other supply for industrial activities","2011","2011","M3","Cubic metres","6","Millions",,,33.49,,
"DNK","Denmark","SELF_IND","Self- and other supply for industrial activities","2012","2012","M3","Cubic metres","6","Millions",,,34.13,,
"DNK","Denmark","SELF_IND","Self- and other supply for industrial activities","2013","2013","M3","Cubic metres","6","Millions",,,31.23,,
"DNK","Denmark","SELF_IND","Self- and other supply for industrial activities","2014","2014","M3","Cubic metres","6","Millions",,,31.44,,
"DNK","Denmark","SELF_IND","Self- and other supply for industrial activities","2015","2015","M3","Cubic metres","6","Millions",,,32.07,,
"DNK","Denmark","SELF_IND","Self- and other supply for industrial activities","2016","2016","M3","Cubic metres","6","Millions",,,30.99,,
"DNK","Denmark","SELF_IND","Self- and other supply for industrial activities","2017","2017","M3","Cubic metres","6","Millions",,,28.5,,
"DNK","Denmark","SELF_IND","Self- and other supply for industrial activities","2018","2018","M3","Cubic metres","6","Millions",,,36.48,,
"DNK","Denmark","SELF_IND","Self- and other supply for industrial activities","2019","2019","M3","Cubic metres","6","Millions",,,37.66,,
"DNK","Denmark","SELF_IND","Self- and other supply for industrial activities","2020","2020","M3","Cubic metres","6","Millions",,,34.83,,
"DEU","Germany","LOSS_TOT","Total losses during transport","2007","2007","M3","Cubic metres","6","Millions",,,462,,
"DEU","Germany","LOSS_TOT","Total losses during transport","2010","2010","M3","Cubic metres","6","Millions",,,474,,
"DEU","Germany","LOSS_TOT","Total losses during transport","2013","2013","M3","Cubic metres","6","Millions",,,470.614,,
"DEU","Germany","LOSS_TOT","Total losses during transport","2016","2016","M3","Cubic metres","6","Millions",,,456.453,,
"DEU","Germany","LOSS_TOT","Total losses during transport","2019","2019","M3","Cubic metres","6","Millions",,,473.172,,
"LUX","Luxembourg","HYDRO","Abstractions for hydro-electricity","2011","2011","M3","Cubic metres","6","Millions",,,21.399,,
"LUX","Luxembourg","HYDRO","Abstractions for hydro-electricity","2012","2012","M3","Cubic metres","6","Millions",,,20.595,,
"LUX","Luxembourg","HYDRO","Abstractions for hydro-electricity","2013","2013","M3","Cubic metres","6","Millions",,,17.81,,
"LUX","Luxembourg","HYDRO","Abstractions for hydro-electricity","2014","2014","M3","Cubic metres","6","Millions",,,17.635,,
"LUX","Luxembourg","HYDRO","Abstractions for hydro-electricity","2015","2015","M3","Cubic metres","6","Millions",,,18.442,,
"LUX","Luxembourg","HYDRO","Abstractions for hydro-electricity","2016","2016","M3","Cubic metres","6","Millions",,,19.674,,
"GBR","United Kingdom","PUB_IND","Public water supply for industrial activities","2011","2011","M3","Cubic metres","6","Millions",,,335,,
"PRT","Portugal","TOT_USE","Total water made available for use","2016","2016","M3","Cubic metres","6","Millions",,,4539,,
"ITA","Italy","NF_SER","Abstractions for services - non-freshwater","2005","2005","M3","Cubic metres","6","Millions",,,13.42,,
"ITA","Italy","NF_SER","Abstractions for services - non-freshwater","2008","2008","M3","Cubic metres","6","Millions",,,13.57,,
"ITA","Italy","NF_SER","Abstractions for services - non-freshwater","2012","2012","M3","Cubic metres","6","Millions",,,7.95,,
"ITA","Italy","NF_SER","Abstractions for services - non-freshwater","2015","2015","M3","Cubic metres","6","Millions",,,11.24,,
"ITA","Italy","NF_SER","Abstractions for services - non-freshwater","2016","2016","M3","Cubic metres","6","Millions",,,11.37,,
"ITA","Italy","NF_SER","Abstractions for services - non-freshwater","2017","2017","M3","Cubic metres","6","Millions",,,11.3,,
"ITA","Italy","NF_SER","Abstractions for services - non-freshwater","2018","2018","M3","Cubic metres","6","Millions",,,10.39,,
"ITA","Italy","NF_SER","Abstractions for services - non-freshwater","2019","2019","M3","Cubic metres","6","Millions",,,11.13,,
"ITA","Italy","NF_SER","Abstractions for services - non-freshwater","2020","2020","M3","Cubic metres","6","Millions",,,11.1,,
"COL","Colombia","SELF_TEX","Self- and other supply for textiles","2010","2010","M3","Cubic metres","6","Millions",,,24.58,,
"COL","Colombia","SELF_TEX","Self- and other supply for textiles","2011","2011","M3","Cubic metres","6","Millions",,,24.91,,
"COL","Colombia","SELF_TEX","Self- and other supply for textiles","2012","2012","M3","Cubic metres","6","Millions",,,23.09,,
"COL","Colombia","SELF_TEX","Self- and other supply for textiles","2013","2013","M3","Cubic metres","6","Millions",,,21.45,,
"COL","Colombia","SELF_TEX","Self- and other supply for textiles","2014","2014","M3","Cubic metres","6","Millions",,,21.43,,
"COL","Colombia","SELF_TEX","Self- and other supply for textiles","2015","2015","M3","Cubic metres","6","Millions",,,26.19,,
"COL","Colombia","SELF_TEX","Self- and other supply for textiles","2016","2016","M3","Cubic metres","6","Millions",,,17.58,,
"COL","Colombia","SELF_TEX","Self- and other supply for textiles","2017","2017","M3","Cubic metres","6","Millions",,,14.31,,
"COL","Colombia","SELF_TEX","Self- and other supply for textiles","2018","2018","M3","Cubic metres","6","Millions",,,13.46,,
"COL","Colombia","SELF_TEX","Self- and other supply for textiles","2019","2019","M3","Cubic metres","6","Millions",,,12.26,,
"COL","Colombia","SELF_TEX","Self- and other supply for textiles","2020","2020","M3","Cubic metres","6","Millions",,,9.09,,
"COL","Colombia","PUB_CHEM","Public water supply for chemicals, refined petroleum etc","2010","2010","M3","Cubic metres","6","Millions",,,12.92,,
"COL","Colombia","PUB_CHEM","Public water supply for chemicals, refined petroleum etc","2011","2011","M3","Cubic metres","6","Millions",,,15.78,,
"COL","Colombia","PUB_CHEM","Public water supply for chemicals, refined petroleum etc","2012","2012","M3","Cubic metres","6","Millions",,,15.6,,
"COL","Colombia","PUB_CHEM","Public water supply for chemicals, refined petroleum etc","2013","2013","M3","Cubic metres","6","Millions",,,16.42,,
"COL","Colombia","PUB_CHEM","Public water supply for chemicals, refined petroleum etc","2014","2014","M3","Cubic metres","6","Millions",,,15.02,,
"COL","Colombia","PUB_CHEM","Public water supply for chemicals, refined petroleum etc","2015","2015","M3","Cubic metres","6","Millions",,,14.93,,
"COL","Colombia","PUB_CHEM","Public water supply for chemicals, refined petroleum etc","2016","2016","M3","Cubic metres","6","Millions",,,18.2,,
"COL","Colombia","PUB_CHEM","Public water supply for chemicals, refined petroleum etc","2017","2017","M3","Cubic metres","6","Millions",,,19.1,,
"COL","Colombia","PUB_CHEM","Public water supply for chemicals, refined petroleum etc","2018","2018","M3","Cubic metres","6","Millions",,,20.29,,
"COL","Colombia","PUB_CHEM","Public water supply for chemicals, refined petroleum etc","2019","2019","M3","Cubic metres","6","Millions",,,19.84,,
"COL","Colombia","PUB_CHEM","Public water supply for chemicals, refined petroleum etc","2020","2020","M3","Cubic metres","6","Millions",,,19.04,,
"COL","Colombia","PUB_TR","Public water supply transport vehicles and equipment","2010","2010","M3","Cubic metres","6","Millions",,,0.48,,
"COL","Colombia","PUB_TR","Public water supply transport vehicles and equipment","2011","2011","M3","Cubic metres","6","Millions",,,0.49,,
"COL","Colombia","PUB_TR","Public water supply transport vehicles and equipment","2012","2012","M3","Cubic metres","6","Millions",,,0.5,,
"COL","Colombia","PUB_TR","Public water supply transport vehicles and equipment","2013","2013","M3","Cubic metres","6","Millions",,,0.71,,
"COL","Colombia","PUB_TR","Public water supply transport vehicles and equipment","2014","2014","M3","Cubic metres","6","Millions",,,0.71,,
"COL","Colombia","PUB_TR","Public water supply transport vehicles and equipment","2015","2015","M3","Cubic metres","6","Millions",,,0.67,,
"COL","Colombia","PUB_TR","Public water supply transport vehicles and equipment","2016","2016","M3","Cubic metres","6","Millions",,,0.64,,
"COL","Colombia","PUB_TR","Public water supply transport vehicles and equipment","2017","2017","M3","Cubic metres","6","Millions",,,0.54,,
"COL","Colombia","PUB_TR","Public water supply transport vehicles and equipment","2018","2018","M3","Cubic metres","6","Millions",,,0.51,,
"COL","Colombia","PUB_TR","Public water supply transport vehicles and equipment","2019","2019","M3","Cubic metres","6","Millions",,,0.54,,
"COL","Colombia","PUB_TR","Public water supply transport vehicles and equipment","2020","2020","M3","Cubic metres","6","Millions",,,0.47,,
"COL","Colombia","PUB_TEX","Public water supply for textiles","2010","2010","M3","Cubic metres","6","Millions",,,12.19,,
"COL","Colombia","PUB_TEX","Public water supply for textiles","2011","2011","M3","Cubic metres","6","Millions",,,12.49,,
"COL","Colombia","PUB_TEX","Public water supply for textiles","2012","2012","M3","Cubic metres","6","Millions",,,12.18,,
"COL","Colombia","PUB_TEX","Public water supply for textiles","2013","2013","M3","Cubic metres","6","Millions",,,11.86,,
"COL","Colombia","PUB_TEX","Public water supply for textiles","2014","2014","M3","Cubic metres","6","Millions",,,13.17,,
"COL","Colombia","PUB_TEX","Public water supply for textiles","2015","2015","M3","Cubic metres","6","Millions",,,12.67,,
"COL","Colombia","PUB_TEX","Public water supply for textiles","2016","2016","M3","Cubic metres","6","Millions",,,12.74,,
"COL","Colombia","PUB_TEX","Public water supply for textiles","2017","2017","M3","Cubic metres","6","Millions",,,12.3,,
"COL","Colombia","PUB_TEX","Public water supply for textiles","2018","2018","M3","Cubic metres","6","Millions",,,12.33,,
"COL","Colombia","PUB_TEX","Public water supply for textiles","2019","2019","M3","Cubic metres","6","Millions",,,10.31,,
"COL","Colombia","PUB_TEX","Public water supply for textiles","2020","2020","M3","Cubic metres","6","Millions",,,7.91,,
"COL","Colombia","SELF_PAPER","Self- and other supply for paper products","2010","2010","M3","Cubic metres","6","Millions",,,53.97,,
"COL","Colombia","SELF_PAPER","Self- and other supply for paper products","2011","2011","M3","Cubic metres","6","Millions",,,59.64,,
"COL","Colombia","SELF_PAPER","Self- and other supply for paper products","2012","2012","M3","Cubic metres","6","Millions",,,59.97,,
"COL","Colombia","SELF_PAPER","Self- and other supply for paper products","2013","2013","M3","Cubic metres","6","Millions",,,58.42,,
"COL","Colombia","SELF_PAPER","Self- and other supply for paper products","2014","2014","M3","Cubic metres","6","Millions",,,61.77,,
"COL","Colombia","SELF_PAPER","Self- and other supply for paper products","2015","2015","M3","Cubic metres","6","Millions",,,60.63,,
"COL","Colombia","SELF_PAPER","Self- and other supply for paper products","2016","2016","M3","Cubic metres","6","Millions",,,62.16,,
"COL","Colombia","SELF_PAPER","Self- and other supply for paper products","2017","2017","M3","Cubic metres","6","Millions",,,62.17,,
"COL","Colombia","SELF_PAPER","Self- and other supply for paper products","2018","2018","M3","Cubic metres","6","Millions",,,61.1,,
"COL","Colombia","SELF_PAPER","Self- and other supply for paper products","2019","2019","M3","Cubic metres","6","Millions",,,60.75,,
"COL","Colombia","SELF_PAPER","Self- and other supply for paper products","2020","2020","M3","Cubic metres","6","Millions",,,59.09,,
"COL","Colombia","PUB_FOOD","Public water supply for food processing industry","2010","2010","M3","Cubic metres","6","Millions",,,29.31,,
"COL","Colombia","PUB_FOOD","Public water supply for food processing industry","2011","2011","M3","Cubic metres","6","Millions",,,32.75,,
"COL","Colombia","PUB_FOOD","Public water supply for food processing industry","2012","2012","M3","Cubic metres","6","Millions",,,36.67,,
